Link,Author,Release Date,Title
https://gov.optimism.io/t/about-the-delegates-category/234,https://gov.optimism.io/u/karl,2023-03-01,About the Delegates category
https://gov.optimism.io/t/voting-cycle-roundup-25/8606,https://gov.optimism.io/u/system,2024-07-30,Voting Cycle Roundup #25
https://gov.optimism.io/t/request-for-feedback-building-a-farcaster-frame-as-a-governance-tool-to-facilitate-matchmaking-between-op-holders-and-delegates/8557,https://gov.optimism.io/u/cotabe,2024-07-23,[Request for feedback] Building a Farcaster frame as a governance tool to facilitate matchmaking between OP holders and delegates
https://gov.optimism.io/t/daoplomats-delegate-communication-thread/8061,https://gov.optimism.io/u/daoplomats.eth,2024-07-23,DAOplomats Delegate Communication thread
https://gov.optimism.io/t/liliop-eth-piurana-inblock-delegate-communication-thread/7862,https://gov.optimism.io/u/liliop.eth,2024-07-22,Liliop.eth (piurana_inblock) Delegate Communication Thread
https://gov.optimism.io/t/l2beat-delegate-communication-thread/4263,https://gov.optimism.io/u/krzkaczor,2024-07-21,L2BEAT - Delegate Communication Thread
https://gov.optimism.io/t/tribuni-alpha-launch-telegram-mini-app-built-by-delegates-for-delegates/8568,https://gov.optimism.io/u/sator,2024-07-20,Tribuni Alpha Launch: Telegram Mini-app Built by Delegates for Delegates
https://gov.optimism.io/t/polynya-delegate-communication-thread/3085,https://gov.optimism.io/u/polynya,2024-07-18,Polynya - Delegate Communication Thread
https://gov.optimism.io/t/brichis-delegate-communication-thread/6353,https://gov.optimism.io/u/brichis,2024-07-18,Brichis - Delegate Communication Thread
https://gov.optimism.io/t/stablelab-delegate-communication-thread/2973,https://gov.optimism.io/u/bobbay_stablelab,2024-07-18,StableLab - Delegate Communication Thread
https://gov.optimism.io/t/optimism-chinese-community-delegate-communication-thread/8586,https://gov.optimism.io/u/marcus01,2024-07-17,Optimism Chinese Community - Delegate Communication Thread
https://gov.optimism.io/t/web3magnetic-delegate-communication-thread/8583,https://gov.optimism.io/u/web3magnetic,2024-07-16,Web3Magnetic - Delegate Communication Thread
https://gov.optimism.io/t/anthias-labs-delegate-communication-thread/8198,https://gov.optimism.io/u/anthiaslabs,2024-07-16,Anthias Labs - Delegate Communication Thread
https://gov.optimism.io/t/pgov-delegate-communication-thread/6059,https://gov.optimism.io/u/pgov,2024-07-16,PGov - Delegate Communication Thread
https://gov.optimism.io/t/gfx-labs-delegate-communication-thread/2728,https://gov.optimism.io/u/gfxlabs,2024-07-16,GFX Labs - Delegate Communication Thread
https://gov.optimism.io/t/jrocki-delegate-communication-thread/8229,https://gov.optimism.io/u/jrocki,2024-07-15,Jrocki - Delegate Communication Thread
https://gov.optimism.io/t/voting-cycle-roundup-24/8567,https://gov.optimism.io/u/system,2024-07-11,Voting Cycle Roundup #24
https://gov.optimism.io/t/individual-contribution-logs-contribution-verification-reputation-building-improved-funding-decisions-ssi-adoption-and-more/8042,https://gov.optimism.io/u/lovegrovegeorge,2024-07-04,"Individual Contribution Logs - Contribution verification, reputation building, improved funding decisions, SSI adoption and more!"
https://gov.optimism.io/t/seed-latam-delegate-communication-thread/2950,https://gov.optimism.io/u/joxes,2024-06-27,SEED Latam - Delegate Communication Thread
https://gov.optimism.io/t/intent-3-season-4/5895,https://gov.optimism.io/u/system,2024-06-25,Intent 3: Season 4
https://gov.optimism.io/t/oxytocin-delegate-communication-thread/5278,https://gov.optimism.io/u/oxytocin,2024-06-22,Oxytocin - Delegate Communication Thread
https://gov.optimism.io/t/voting-cycle-roundup-23b/8299,https://gov.optimism.io/u/system,2024-06-19,Voting Cycle Roundup #23b
https://gov.optimism.io/t/latruite-delegate-communication-thread/7679,https://gov.optimism.io/u/latruite.eth,2024-06-18,Latruite - Delegate Communication Thread
https://gov.optimism.io/t/advanced-delegation-rollout-plan/7631,https://gov.optimism.io/u/zcf,2024-06-18,Advanced Delegation Rollout Plan
https://gov.optimism.io/t/michael-opmichael-eth-delegate-communication-thread/6843,https://gov.optimism.io/u/michael,2024-06-16,Michael (OPMichael.eth) Delegate Communication Thread
https://gov.optimism.io/t/voting-cycle-roundup-23a/8189,https://gov.optimism.io/u/system,2024-06-13,Voting Cycle Roundup #23a
https://gov.optimism.io/t/l2beat-invitation-to-discuss-season-6-and-optimism/8278,https://gov.optimism.io/u/sinkas,2024-06-11,L2BEAT Invitation to discuss Season 6 and Optimism
https://gov.optimism.io/t/linda-xie-delegate-communication-thread/8246,https://gov.optimism.io/u/linda,2024-06-06,Linda Xie - Delegate Communication Thread
