Link,Author,Release Date,Title
https://research.anoma.net/t/about-the-programming-language-theory-category/301,https://research.anoma.net/u/cwgoes,2023-10-01,About the Programming Language Theory category
https://research.anoma.net/t/understanding-and-arithmetizing-hylomorphism-traces-article-feedback/493,https://research.anoma.net/u/apriori,2024-03-01,Understanding and Arithmetizing Hylomorphism Traces - Article Feedback
https://research.anoma.net/t/art-report-zkvms/390,https://research.anoma.net/u/alberto,2023-12-01,ART report: ZKVMs
https://research.anoma.net/t/relevant-open-research-questions-in-plt-compilers/62,https://research.anoma.net/u/cwgoes,2023-10-01,Relevant open research questions in PLT & compilers
https://research.anoma.net/t/sketch-of-a-possible-vampir-vm/112,https://research.anoma.net/u/cwgoes,2023-10-01,Sketch of a possible VampIR VM
https://research.anoma.net/t/minimum-viable-stack-machine/168,https://research.anoma.net/u/cwgoes,2023-08-01,Minimum viable stack machine
